volunteer_id,data_type,filename,frame_index,time,check_level,check_name,status,reason
002,face_rgb,002_face_rgb.mp4,474,15.800,frame,check_eyes_open,PASS,"frame=474 eyes open (blinkL=0.16, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,474,15.800,frame,check_face_blur,PASS,frame=474 blur variance=355.7 >= 90
002,face_rgb,002_face_rgb.mp4,474,15.800,frame,check_brightness,PASS,frame=474 brightness normal; 35 <= 155 <= 200
002,face_rgb,002_face_rgb.mp4,480,16.000,frame,check_face_detected,PASS,frame=480 face detected
002,face_rgb,002_face_rgb.mp4,480,16.000,frame,check_head_fully,PASS,frame=480 Head is fully visible
002,face_rgb,002_face_rgb.mp4,480,16.000,frame,check_face_size,PASS,frame=480 face=549x680 >= 180x180
002,face_rgb,002_face_rgb.mp4,480,16.000,frame,check_eyes_open,PASS,"frame=480 eyes open (blinkL=0.16, blinkR=0.19 < 0.5)"
002,face_rgb,002_face_rgb.mp4,480,16.000,frame,check_face_blur,PASS,frame=480 blur variance=334.8 >= 90
002,face_rgb,002_face_rgb.mp4,480,16.000,frame,check_brightness,PASS,frame=480 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,486,16.200,frame,check_face_detected,PASS,frame=486 face detected
002,face_rgb,002_face_rgb.mp4,486,16.200,frame,check_head_fully,PASS,frame=486 Head is fully visible
002,face_rgb,002_face_rgb.mp4,486,16.200,frame,check_face_size,PASS,frame=486 face=547x681 >= 180x180
002,face_rgb,002_face_rgb.mp4,486,16.200,frame,check_eyes_open,PASS,"frame=486 eyes open (blinkL=0.15, blinkR=0.15 < 0.5)"
002,face_rgb,002_face_rgb.mp4,486,16.200,frame,check_face_blur,PASS,frame=486 blur variance=335.0 >= 90
002,face_rgb,002_face_rgb.mp4,486,16.200,frame,check_brightness,PASS,frame=486 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,492,16.400,frame,check_face_detected,PASS,frame=492 face detected
002,face_rgb,002_face_rgb.mp4,492,16.400,frame,check_head_fully,PASS,frame=492 Head is fully visible
002,face_rgb,002_face_rgb.mp4,492,16.400,frame,check_face_size,PASS,frame=492 face=549x689 >= 180x180
002,face_rgb,002_face_rgb.mp4,492,16.400,frame,check_eyes_open,PASS,"frame=492 eyes open (blinkL=0.14, blinkR=0.15 < 0.5)"
002,face_rgb,002_face_rgb.mp4,492,16.400,frame,check_face_blur,PASS,frame=492 blur variance=310.3 >= 90
002,face_rgb,002_face_rgb.mp4,492,16.400,frame,check_brightness,PASS,frame=492 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,498,16.600,frame,check_face_detected,PASS,frame=498 face detected
002,face_rgb,002_face_rgb.mp4,498,16.600,frame,check_head_fully,PASS,frame=498 Head is fully visible
002,face_rgb,002_face_rgb.mp4,498,16.600,frame,check_face_size,PASS,frame=498 face=545x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,498,16.600,frame,check_eyes_open,PASS,"frame=498 eyes open (blinkL=0.15, blinkR=0.15 < 0.5)"
002,face_rgb,002_face_rgb.mp4,498,16.600,frame,check_face_blur,PASS,frame=498 blur variance=334.4 >= 90
002,face_rgb,002_face_rgb.mp4,498,16.600,frame,check_brightness,PASS,frame=498 brightness normal; 35 <= 155 <= 200
002,face_rgb,002_face_rgb.mp4,504,16.800,frame,check_face_detected,PASS,frame=504 face detected
002,face_rgb,002_face_rgb.mp4,504,16.800,frame,check_head_fully,PASS,frame=504 Head is fully visible
002,face_rgb,002_face_rgb.mp4,504,16.800,frame,check_face_size,PASS,frame=504 face=544x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,504,16.800,frame,check_eyes_open,PASS,"frame=504 eyes open (blinkL=0.17, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,504,16.800,frame,check_face_blur,PASS,frame=504 blur variance=326.4 >= 90
002,face_rgb,002_face_rgb.mp4,504,16.800,frame,check_brightness,PASS,frame=504 brightness normal; 35 <= 155 <= 200
002,face_rgb,002_face_rgb.mp4,510,17.000,frame,check_face_detected,PASS,frame=510 face detected
002,face_rgb,002_face_rgb.mp4,510,17.000,frame,check_head_fully,PASS,frame=510 Head is fully visible
002,face_rgb,002_face_rgb.mp4,510,17.000,frame,check_face_size,PASS,frame=510 face=544x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,510,17.000,frame,check_eyes_open,PASS,"frame=510 eyes open (blinkL=0.16, blinkR=0.17 < 0.5)"
002,face_rgb,002_face_rgb.mp4,510,17.000,frame,check_face_blur,PASS,frame=510 blur variance=297.2 >= 90
002,face_rgb,002_face_rgb.mp4,510,17.000,frame,check_brightness,PASS,frame=510 brightness normal; 35 <= 155 <= 200
002,face_rgb,002_face_rgb.mp4,516,17.200,frame,check_face_detected,PASS,frame=516 face detected
002,face_rgb,002_face_rgb.mp4,516,17.200,frame,check_head_fully,PASS,frame=516 Head is fully visible
002,face_rgb,002_face_rgb.mp4,516,17.200,frame,check_face_size,PASS,frame=516 face=543x689 >= 180x180
002,face_rgb,002_face_rgb.mp4,516,17.200,frame,check_eyes_open,PASS,"frame=516 eyes open (blinkL=0.16, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,516,17.200,frame,check_face_blur,PASS,frame=516 blur variance=332.1 >= 90
002,face_rgb,002_face_rgb.mp4,516,17.200,frame,check_brightness,PASS,frame=516 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,522,17.400,frame,check_face_detected,PASS,frame=522 face detected
002,face_rgb,002_face_rgb.mp4,522,17.400,frame,check_head_fully,PASS,frame=522 Head is fully visible
002,face_rgb,002_face_rgb.mp4,522,17.400,frame,check_face_size,PASS,frame=522 face=544x689 >= 180x180
002,face_rgb,002_face_rgb.mp4,522,17.400,frame,check_eyes_open,PASS,"frame=522 eyes open (blinkL=0.17, blinkR=0.17 < 0.5)"
002,face_rgb,002_face_rgb.mp4,522,17.400,frame,check_face_blur,PASS,frame=522 blur variance=375.4 >= 90
002,face_rgb,002_face_rgb.mp4,522,17.400,frame,check_brightness,PASS,frame=522 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,528,17.600,frame,check_face_detected,PASS,frame=528 face detected
002,face_rgb,002_face_rgb.mp4,528,17.600,frame,check_head_fully,PASS,frame=528 Head is fully visible
002,face_rgb,002_face_rgb.mp4,528,17.600,frame,check_face_size,PASS,frame=528 face=546x692 >= 180x180
002,face_rgb,002_face_rgb.mp4,528,17.600,frame,check_eyes_open,PASS,"frame=528 eyes open (blinkL=0.17, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,528,17.600,frame,check_face_blur,PASS,frame=528 blur variance=348.0 >= 90
002,face_rgb,002_face_rgb.mp4,528,17.600,frame,check_brightness,PASS,frame=528 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,534,17.800,frame,check_face_detected,PASS,frame=534 face detected
002,face_rgb,002_face_rgb.mp4,534,17.800,frame,check_head_fully,PASS,frame=534 Head is fully visible
002,face_rgb,002_face_rgb.mp4,534,17.800,frame,check_face_size,PASS,frame=534 face=544x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,534,17.800,frame,check_eyes_open,PASS,"frame=534 eyes open (blinkL=0.17, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,534,17.800,frame,check_face_blur,PASS,frame=534 blur variance=365.4 >= 90
002,face_rgb,002_face_rgb.mp4,534,17.800,frame,check_brightness,PASS,frame=534 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,540,18.000,frame,check_face_detected,PASS,frame=540 face detected
002,face_rgb,002_face_rgb.mp4,540,18.000,frame,check_head_fully,PASS,frame=540 Head is fully visible
002,face_rgb,002_face_rgb.mp4,540,18.000,frame,check_face_size,PASS,frame=540 face=544x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,540,18.000,frame,check_eyes_open,PASS,"frame=540 eyes open (blinkL=0.19, blinkR=0.19 < 0.5)"
002,face_rgb,002_face_rgb.mp4,540,18.000,frame,check_face_blur,PASS,frame=540 blur variance=327.8 >= 90
002,face_rgb,002_face_rgb.mp4,540,18.000,frame,check_brightness,PASS,frame=540 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,546,18.200,frame,check_face_detected,PASS,frame=546 face detected
002,face_rgb,002_face_rgb.mp4,546,18.200,frame,check_head_fully,PASS,frame=546 Head is fully visible
002,face_rgb,002_face_rgb.mp4,546,18.200,frame,check_face_size,PASS,frame=546 face=545x691 >= 180x180
002,face_rgb,002_face_rgb.mp4,546,18.200,frame,check_eyes_open,PASS,"frame=546 eyes open (blinkL=0.17, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,546,18.200,frame,check_face_blur,PASS,frame=546 blur variance=334.6 >= 90
002,face_rgb,002_face_rgb.mp4,546,18.200,frame,check_brightness,PASS,frame=546 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,552,18.400,frame,check_face_detected,PASS,frame=552 face detected
002,face_rgb,002_face_rgb.mp4,552,18.400,frame,check_head_fully,PASS,frame=552 Head is fully visible
002,face_rgb,002_face_rgb.mp4,552,18.400,frame,check_face_size,PASS,frame=552 face=541x688 >= 180x180
002,face_rgb,002_face_rgb.mp4,552,18.400,frame,check_eyes_open,PASS,"frame=552 eyes open (blinkL=0.16, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,552,18.400,frame,check_face_blur,PASS,frame=552 blur variance=292.3 >= 90
002,face_rgb,002_face_rgb.mp4,552,18.400,frame,check_brightness,PASS,frame=552 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,558,18.600,frame,check_face_detected,PASS,frame=558 face detected
002,face_rgb,002_face_rgb.mp4,558,18.600,frame,check_head_fully,PASS,frame=558 Head is fully visible
002,face_rgb,002_face_rgb.mp4,558,18.600,frame,check_face_size,PASS,frame=558 face=542x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,558,18.600,frame,check_eyes_open,PASS,"frame=558 eyes open (blinkL=0.16, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,558,18.600,frame,check_face_blur,PASS,frame=558 blur variance=309.6 >= 90
002,face_rgb,002_face_rgb.mp4,558,18.600,frame,check_brightness,PASS,frame=558 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,564,18.800,frame,check_face_detected,PASS,frame=564 face detected
002,face_rgb,002_face_rgb.mp4,564,18.800,frame,check_head_fully,PASS,frame=564 Head is fully visible
002,face_rgb,002_face_rgb.mp4,564,18.800,frame,check_face_size,PASS,frame=564 face=544x690 >= 180x180
002,face_rgb,002_face_rgb.mp4,564,18.800,frame,check_eyes_open,PASS,"frame=564 eyes open (blinkL=0.19, blinkR=0.19 < 0.5)"
002,face_rgb,002_face_rgb.mp4,564,18.800,frame,check_face_blur,PASS,frame=564 blur variance=284.3 >= 90
002,face_rgb,002_face_rgb.mp4,564,18.800,frame,check_brightness,PASS,frame=564 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,570,19.000,frame,check_face_detected,PASS,frame=570 face detected
002,face_rgb,002_face_rgb.mp4,570,19.000,frame,check_head_fully,PASS,frame=570 Head is fully visible
002,face_rgb,002_face_rgb.mp4,570,19.000,frame,check_face_size,PASS,frame=570 face=548x688 >= 180x180
002,face_rgb,002_face_rgb.mp4,570,19.000,frame,check_eyes_open,PASS,"frame=570 eyes open (blinkL=0.46, blinkR=0.41 < 0.5)"
002,face_rgb,002_face_rgb.mp4,570,19.000,frame,check_face_blur,PASS,frame=570 blur variance=285.8 >= 90
002,face_rgb,002_face_rgb.mp4,570,19.000,frame,check_brightness,PASS,frame=570 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,576,19.200,frame,check_face_detected,PASS,frame=576 face detected
002,face_rgb,002_face_rgb.mp4,576,19.200,frame,check_head_fully,PASS,frame=576 Head is fully visible
002,face_rgb,002_face_rgb.mp4,576,19.200,frame,check_face_size,SKIP,frame=576 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,576,19.200,frame,check_eyes_open,SKIP,frame=576 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,576,19.200,frame,check_face_blur,SKIP,frame=576 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,576,19.200,frame,check_brightness,SKIP,frame=576 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,582,19.400,frame,check_face_detected,PASS,frame=582 face detected
002,face_rgb,002_face_rgb.mp4,582,19.400,frame,check_head_fully,PASS,frame=582 Head is fully visible
002,face_rgb,002_face_rgb.mp4,582,19.400,frame,check_face_size,SKIP,frame=582 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,582,19.400,frame,check_eyes_open,SKIP,frame=582 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,582,19.400,frame,check_face_blur,SKIP,frame=582 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,582,19.400,frame,check_brightness,SKIP,frame=582 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,588,19.600,frame,check_face_detected,PASS,frame=588 face detected
002,face_rgb,002_face_rgb.mp4,588,19.600,frame,check_head_fully,PASS,frame=588 Head is fully visible
002,face_rgb,002_face_rgb.mp4,588,19.600,frame,check_face_size,SKIP,frame=588 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,588,19.600,frame,check_eyes_open,SKIP,frame=588 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,588,19.600,frame,check_face_blur,SKIP,frame=588 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,588,19.600,frame,check_brightness,SKIP,frame=588 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,594,19.800,frame,check_face_detected,PASS,frame=594 face detected
002,face_rgb,002_face_rgb.mp4,594,19.800,frame,check_head_fully,PASS,frame=594 Head is fully visible
002,face_rgb,002_face_rgb.mp4,594,19.800,frame,check_face_size,SKIP,frame=594 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,594,19.800,frame,check_eyes_open,SKIP,frame=594 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,594,19.800,frame,check_face_blur,SKIP,frame=594 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,594,19.800,frame,check_brightness,SKIP,frame=594 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,600,20.000,frame,check_face_detected,SKIP,frame=600 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,606,20.200,frame,check_face_detected,SKIP,frame=606 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,612,20.400,frame,check_face_detected,SKIP,frame=612 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,618,20.600,frame,check_face_detected,SKIP,frame=618 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,624,20.800,frame,check_face_detected,SKIP,frame=624 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,630,21.000,frame,check_face_detected,SKIP,frame=630 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,636,21.200,frame,check_face_detected,SKIP,frame=636 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,642,21.400,frame,check_face_detected,SKIP,frame=642 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,648,21.600,frame,check_face_detected,SKIP,frame=648 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,654,21.800,frame,check_face_detected,SKIP,frame=654 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,660,22.000,frame,check_face_detected,SKIP,frame=660 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,666,22.200,frame,check_face_detected,SKIP,frame=666 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,672,22.400,frame,check_face_detected,SKIP,frame=672 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,678,22.600,frame,check_face_detected,SKIP,frame=678 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,684,22.800,frame,check_face_detected,SKIP,frame=684 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,690,23.000,frame,check_face_detected,SKIP,frame=690 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,696,23.200,frame,check_face_detected,SKIP,frame=696 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,702,23.400,frame,check_face_detected,SKIP,frame=702 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,708,23.600,frame,check_face_detected,SKIP,frame=708 No faces detected; expected gap (peak of right turn)
002,face_rgb,002_face_rgb.mp4,714,23.800,frame,check_face_detected,PASS,frame=714 face detected
002,face_rgb,002_face_rgb.mp4,714,23.800,frame,check_head_fully,PASS,frame=714 Head is fully visible
002,face_rgb,002_face_rgb.mp4,714,23.800,frame,check_face_size,SKIP,frame=714 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,714,23.800,frame,check_eyes_open,SKIP,frame=714 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,714,23.800,frame,check_face_blur,SKIP,frame=714 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,714,23.800,frame,check_brightness,SKIP,frame=714 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,720,24.000,frame,check_face_detected,PASS,frame=720 face detected
002,face_rgb,002_face_rgb.mp4,720,24.000,frame,check_head_fully,PASS,frame=720 Head is fully visible
002,face_rgb,002_face_rgb.mp4,720,24.000,frame,check_face_size,SKIP,frame=720 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,720,24.000,frame,check_eyes_open,SKIP,frame=720 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,720,24.000,frame,check_face_blur,SKIP,frame=720 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,720,24.000,frame,check_brightness,SKIP,frame=720 non-frontal (label=right); not judged
002,face_rgb,002_face_rgb.mp4,726,24.200,frame,check_face_detected,PASS,frame=726 face detected
002,face_rgb,002_face_rgb.mp4,726,24.200,frame,check_head_fully,PASS,frame=726 Head is fully visible
002,face_rgb,002_face_rgb.mp4,726,24.200,frame,check_face_size,SKIP,frame=726 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,726,24.200,frame,check_eyes_open,SKIP,frame=726 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,726,24.200,frame,check_face_blur,SKIP,frame=726 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,726,24.200,frame,check_brightness,SKIP,frame=726 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,732,24.400,frame,check_face_detected,PASS,frame=732 face detected
002,face_rgb,002_face_rgb.mp4,732,24.400,frame,check_head_fully,PASS,frame=732 Head is fully visible
002,face_rgb,002_face_rgb.mp4,732,24.400,frame,check_face_size,PASS,frame=732 face=540x669 >= 180x180
002,face_rgb,002_face_rgb.mp4,732,24.400,frame,check_eyes_open,PASS,"frame=732 eyes open (blinkL=0.12, blinkR=0.15 < 0.5)"
002,face_rgb,002_face_rgb.mp4,732,24.400,frame,check_face_blur,PASS,frame=732 blur variance=311.3 >= 90
002,face_rgb,002_face_rgb.mp4,732,24.400,frame,check_brightness,PASS,frame=732 brightness normal; 35 <= 158 <= 200
002,face_rgb,002_face_rgb.mp4,738,24.600,frame,check_face_detected,PASS,frame=738 face detected
002,face_rgb,002_face_rgb.mp4,738,24.600,frame,check_head_fully,PASS,frame=738 Head is fully visible
002,face_rgb,002_face_rgb.mp4,738,24.600,frame,check_face_size,PASS,frame=738 face=533x674 >= 180x180
002,face_rgb,002_face_rgb.mp4,738,24.600,frame,check_eyes_open,PASS,"frame=738 eyes open (blinkL=0.18, blinkR=0.19 < 0.5)"
002,face_rgb,002_face_rgb.mp4,738,24.600,frame,check_face_blur,PASS,frame=738 blur variance=328.9 >= 90
002,face_rgb,002_face_rgb.mp4,738,24.600,frame,check_brightness,PASS,frame=738 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,744,24.800,frame,check_face_detected,PASS,frame=744 face detected
002,face_rgb,002_face_rgb.mp4,744,24.800,frame,check_head_fully,PASS,frame=744 Head is fully visible
002,face_rgb,002_face_rgb.mp4,744,24.800,frame,check_face_size,PASS,frame=744 face=533x675 >= 180x180
002,face_rgb,002_face_rgb.mp4,744,24.800,frame,check_eyes_open,PASS,"frame=744 eyes open (blinkL=0.21, blinkR=0.22 < 0.5)"
002,face_rgb,002_face_rgb.mp4,744,24.800,frame,check_face_blur,PASS,frame=744 blur variance=299.4 >= 90
002,face_rgb,002_face_rgb.mp4,744,24.800,frame,check_brightness,PASS,frame=744 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,750,25.000,frame,check_face_detected,PASS,frame=750 face detected
002,face_rgb,002_face_rgb.mp4,750,25.000,frame,check_head_fully,PASS,frame=750 Head is fully visible
002,face_rgb,002_face_rgb.mp4,750,25.000,frame,check_face_size,PASS,frame=750 face=537x679 >= 180x180
002,face_rgb,002_face_rgb.mp4,750,25.000,frame,check_eyes_open,PASS,"frame=750 eyes open (blinkL=0.23, blinkR=0.22 < 0.5)"
002,face_rgb,002_face_rgb.mp4,750,25.000,frame,check_face_blur,PASS,frame=750 blur variance=335.0 >= 90
002,face_rgb,002_face_rgb.mp4,750,25.000,frame,check_brightness,PASS,frame=750 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,756,25.200,frame,check_face_detected,PASS,frame=756 face detected
002,face_rgb,002_face_rgb.mp4,756,25.200,frame,check_head_fully,PASS,frame=756 Head is fully visible
002,face_rgb,002_face_rgb.mp4,756,25.200,frame,check_face_size,PASS,frame=756 face=540x686 >= 180x180
002,face_rgb,002_face_rgb.mp4,756,25.200,frame,check_eyes_open,PASS,"frame=756 eyes open (blinkL=0.24, blinkR=0.20 < 0.5)"
002,face_rgb,002_face_rgb.mp4,756,25.200,frame,check_face_blur,PASS,frame=756 blur variance=304.7 >= 90
002,face_rgb,002_face_rgb.mp4,756,25.200,frame,check_brightness,PASS,frame=756 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,762,25.400,frame,check_face_detected,PASS,frame=762 face detected
002,face_rgb,002_face_rgb.mp4,762,25.400,frame,check_head_fully,PASS,frame=762 Head is fully visible
002,face_rgb,002_face_rgb.mp4,762,25.400,frame,check_face_size,PASS,frame=762 face=537x684 >= 180x180
002,face_rgb,002_face_rgb.mp4,762,25.400,frame,check_eyes_open,PASS,"frame=762 eyes open (blinkL=0.21, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,762,25.400,frame,check_face_blur,PASS,frame=762 blur variance=354.5 >= 90
002,face_rgb,002_face_rgb.mp4,762,25.400,frame,check_brightness,PASS,frame=762 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,768,25.600,frame,check_face_detected,PASS,frame=768 face detected
002,face_rgb,002_face_rgb.mp4,768,25.600,frame,check_head_fully,PASS,frame=768 Head is fully visible
002,face_rgb,002_face_rgb.mp4,768,25.600,frame,check_face_size,PASS,frame=768 face=534x677 >= 180x180
002,face_rgb,002_face_rgb.mp4,768,25.600,frame,check_eyes_open,FAIL,"frame=768 eye(s) closed (blinkL=0.81, blinkR=0.67 >= 0.5)"
002,face_rgb,002_face_rgb.mp4,768,25.600,frame,check_face_blur,PASS,frame=768 blur variance=295.7 >= 90
002,face_rgb,002_face_rgb.mp4,768,25.600,frame,check_brightness,PASS,frame=768 brightness normal; 35 <= 155 <= 200
002,face_rgb,002_face_rgb.mp4,774,25.800,frame,check_face_detected,PASS,frame=774 face detected
002,face_rgb,002_face_rgb.mp4,774,25.800,frame,check_head_fully,PASS,frame=774 Head is fully visible
002,face_rgb,002_face_rgb.mp4,774,25.800,frame,check_face_size,PASS,frame=774 face=536x684 >= 180x180
002,face_rgb,002_face_rgb.mp4,774,25.800,frame,check_eyes_open,PASS,"frame=774 eyes open (blinkL=0.25, blinkR=0.23 < 0.5)"
002,face_rgb,002_face_rgb.mp4,774,25.800,frame,check_face_blur,PASS,frame=774 blur variance=318.8 >= 90
002,face_rgb,002_face_rgb.mp4,774,25.800,frame,check_brightness,PASS,frame=774 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,780,26.000,frame,check_face_detected,PASS,frame=780 face detected
002,face_rgb,002_face_rgb.mp4,780,26.000,frame,check_head_fully,PASS,frame=780 Head is fully visible
002,face_rgb,002_face_rgb.mp4,780,26.000,frame,check_face_size,PASS,frame=780 face=536x685 >= 180x180
002,face_rgb,002_face_rgb.mp4,780,26.000,frame,check_eyes_open,PASS,"frame=780 eyes open (blinkL=0.23, blinkR=0.21 < 0.5)"
002,face_rgb,002_face_rgb.mp4,780,26.000,frame,check_face_blur,PASS,frame=780 blur variance=283.5 >= 90
002,face_rgb,002_face_rgb.mp4,780,26.000,frame,check_brightness,PASS,frame=780 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,786,26.200,frame,check_face_detected,PASS,frame=786 face detected
002,face_rgb,002_face_rgb.mp4,786,26.200,frame,check_head_fully,PASS,frame=786 Head is fully visible
002,face_rgb,002_face_rgb.mp4,786,26.200,frame,check_face_size,PASS,frame=786 face=537x687 >= 180x180
002,face_rgb,002_face_rgb.mp4,786,26.200,frame,check_eyes_open,PASS,"frame=786 eyes open (blinkL=0.21, blinkR=0.20 < 0.5)"
002,face_rgb,002_face_rgb.mp4,786,26.200,frame,check_face_blur,PASS,frame=786 blur variance=320.3 >= 90
002,face_rgb,002_face_rgb.mp4,786,26.200,frame,check_brightness,PASS,frame=786 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,792,26.400,frame,check_face_detected,PASS,frame=792 face detected
002,face_rgb,002_face_rgb.mp4,792,26.400,frame,check_head_fully,PASS,frame=792 Head is fully visible
002,face_rgb,002_face_rgb.mp4,792,26.400,frame,check_face_size,PASS,frame=792 face=535x688 >= 180x180
002,face_rgb,002_face_rgb.mp4,792,26.400,frame,check_eyes_open,PASS,"frame=792 eyes open (blinkL=0.23, blinkR=0.20 < 0.5)"
002,face_rgb,002_face_rgb.mp4,792,26.400,frame,check_face_blur,PASS,frame=792 blur variance=313.8 >= 90
002,face_rgb,002_face_rgb.mp4,792,26.400,frame,check_brightness,PASS,frame=792 brightness normal; 35 <= 154 <= 200
002,face_rgb,002_face_rgb.mp4,798,26.600,frame,check_face_detected,PASS,frame=798 face detected
002,face_rgb,002_face_rgb.mp4,798,26.600,frame,check_head_fully,PASS,frame=798 Head is fully visible
002,face_rgb,002_face_rgb.mp4,798,26.600,frame,check_face_size,PASS,frame=798 face=533x688 >= 180x180
002,face_rgb,002_face_rgb.mp4,798,26.600,frame,check_eyes_open,PASS,"frame=798 eyes open (blinkL=0.21, blinkR=0.18 < 0.5)"
002,face_rgb,002_face_rgb.mp4,798,26.600,frame,check_face_blur,PASS,frame=798 blur variance=340.5 >= 90
002,face_rgb,002_face_rgb.mp4,798,26.600,frame,check_brightness,PASS,frame=798 brightness normal; 35 <= 153 <= 200
002,face_rgb,002_face_rgb.mp4,804,26.800,frame,check_face_detected,PASS,frame=804 face detected
